1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,0,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
1,1,0.008849557522123894,0.9557522123893805,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894,
